"","datacollection","condition","tipper_diresppers","tipper_gdmorlcons_re","tipper_closefrend_re","tipper_goodpers_re","tipper_personjudg","pltclideo","gender","yearbirth","countrybir","engexp","ethnicity","parented","beforeres","beforethes","citytown","postalcode","honest_A","faminc","mturkhowm"
"3053",21,0,5,5,4,4,4.5,4,2,1996,31,18,2,5,"2",2,"toronto","m4l 3c1",1,"approx. $65 000",""
"3054",21,1,3,2,3,2,2.5,5,2,1996,31,18,2,3,"5",2,"Scarborough","M1C 4T2",1,"$150,000",""
"3055",21,1,1,3,4,2,2.5,4,2,1996,31,18,2,5,"4",2,"Toronto","N/A",1,"N/A",""
"3056",21,0,3,5,5,4,4.25,4,2,1995,31,16,NA,NA,"",NA,"Scarborough","M1V2L3",1,"$50,000",""
"3057",21,0,7,7,7,7,7,NA,2,0,130,16,2,0,"",2,"","",1,"",""
"3058",21,0,3,4,4,4,3.75,2,1,1996,31,18,6,5,"5",2,"Scarborough","M1W",1,"73,000",""
"3059",21,0,2,5,4,4,3.75,4,2,1996,31,17,6,3,"3",2,"toronto","m1w 2t1",1,"$50000",""
"3060",21,0,2,2,3,3,2.5,4,2,1996,129,17,6,4,"3",2,"Toronto","M1W2B1",1,"75,000",""
"3061",21,0,1,4,4,4,3.25,4,1,1996,31,18,2,5,"1",2,"Markham","",1,"",""
"3062",21,0,3,5,5,4,4.25,4,2,1995,36,5,NA,NA,"",NA,"Toronto","M1P5J5",2,"40000",""
"3063",21,0,4,4,4,4,4,4,1,1996,65,14,2,3,"0",2,"scarborough","M1W 3V4",2,"130000",""
"3064",21,1,2,2,2,2,2,2,2,1996,31,19,4,4,"1",1,"Toronto","M6E 1S4",1,"150,000",""
"3065",21,0,3,6,7,4,5,4,2,1996,164,13,6,4,"3",2,"Toronto","M9N2B9",2,"$60,000",""
"3066",21,1,2,6,6,5,4.75,4,1,1992,36,8,2,1,"3",2,"","",1,"50000",""
"3067",21,1,5,5,5,5,5,2,2,1996,192,15,NA,NA,"",NA,"scarborough","",1,"",""
"3068",21,1,1,1,1,1,1,4,2,1996,31,18,2,4,"3",1,"Woodbridge","L4H 0G5",2,"55 000",""
"3069",21,0,5,5,6,4,5,4,2,1996,31,19,1,6,"6",2,"","",1,"130, 000",""
"3070",21,1,2,3,5,5,3.75,5,2,1996,31,14,5,3,"0",2,"Toronto","M1B 1A8",1,"25,000",""
"3071",21,0,3,5,5,5,4.5,4,2,1996,31,18,6,4,"3",2,"Tornto","M3A2W7",1,"",""
"3072",21,1,1,6,1,1,2.25,4,2,1996,31,18,1,4,"2",1,"whitby","L1N 6M9",1,"15000",""
"3073",21,1,4,5,7,4,5,4,1,1996,31,18,2,5,"4",1,"Toronto (In Scarborough)","M1S",1,"Around $60000",""
"3074",21,0,1,4,4,4,3.25,4,1,1996,31,18,2,5,"5",1,"Toronto","M1S2Z6",1,"Not sure in USD",""
"3075",21,0,5,6,7,6,6,2,2,1996,1,13,NA,NA,"",NA,"Toronto","M1G 1R8",1,"35000",""
"3076",21,1,3,5,3,3,3.5,4,2,1996,31,18,6,4,"3",2,"Toronto","M1K 2L9",1,"N/A",""
"3077",21,1,4,2,3,2,2.75,4,2,1981,31,33,NA,NA,"",NA,"pickering","L1V6N9",1,"140,000",""
"3078",21,1,3,5,7,4,4.75,3,2,1995,136,17,2,5,"4",1,"Toronto","",2,"70 000",""
"3079",21,1,1,4,5,4,3.5,4,1,1991,164,18,6,5,"4",2,"scarborough","m1t 3p4",1,"90000",""
"3080",21,0,1,1,1,1,1,2,2,1993,31,21,5,5,"2",2,"Richmond Hill","L4C 7Z1",1,"",""
"3081",21,1,1,5,6,4,4,4,2,1996,31,18,NA,NA,"",NA,"scarborough","M1T 3W4",1,"70000",""
"3082",21,1,7,7,7,7,7,6,2,1996,36,2,2,5,"2",1,"scarborough","M1P 5B4",2,"36000",""
"3083",21,0,1,4,4,4,3.25,4,2,1996,31,19,2,5,"2",2,"Toronto","M1V3C5",1,"$50 000",""
"3084",21,1,3,3,5,4,3.75,4,2,1994,170,13,2,3,"3",2,"toronto","m1p",2,"50,000",""
"3085",21,0,4,5,4,4,4.25,4,2,1996,164,5,5,3,"1",2,"Scarborough","M1H2Y7",1,"30000",""
"3086",21,1,4,5,5,4,4.5,2,2,1996,196,12,1,5,"0",1,"Oshawa","L1H",1,"$80,000",""
"3087",21,0,1,4,4,4,3.25,4,2,1996,31,17,6,3,"3",2,"Scarborough","M1E2Z2",1,"35000",""
"3088",21,0,2,5,5,4,4,3,2,1996,31,18,5,6,"4",2,"Toronto","L6c 3c3",1,"I dont know",""
"3089",21,0,2,5,4,4,3.75,3,2,1996,136,14,2,5,"4",2,"Scarborough","M1T2H6",1,"",""
"3090",21,0,3,3,4,4,3.5,4,2,1996,31,19,NA,NA,"",NA,"Mississauga","L4X 1S2",1,"<25000",""
"3091",21,1,3,6,5,4,4.5,4,2,1996,130,18,5,6,"5",2,"Ajax","L1T",1,"$100,000",""
"3092",21,0,6,3,5,5,4.75,4,2,1996,31,15,6,6,"2",2,"Whitby","L1M 2E3",1,"$135000",""
"3093",21,1,3,3,4,4,3.5,4,2,1992,31,23,NA,NA,"",NA,"scarborough","m1n2k2",1,"150000",""
"3094",21,1,3,2,2,1,2,1,2,1996,80,11,6,5,"3",2,"Scarborough","M1M",1,"75000-90000",""
"3095",21,1,4,3,4,4,3.75,4,1,1996,31,10,2,3,"2",2,"Richmond Hill","L4S 1B8",1,"50000$",""
"3096",21,0,5,6,6,4,5.25,4,1,1996,164,11,2,3,"2",1,"Toronto","M1T 1W4",1,"$60,000",""
"3097",21,0,1,1,2,1,1.25,4,2,1996,31,18,5,4,"4",2,"Stouffville","L4A 0K9",1,"$75, 000",""
"3098",21,0,7,7,7,7,7,4,2,1996,31,0,6,4,"4",2,"Toronto","M1K 5J8",1,"45000",""
"3099",21,0,3,4,4,4,3.75,4,2,1996,31,15,2,3,"0",2,"Markham","L3S4P7",1,"$30000",""
"3100",21,0,1,3,4,4,3,2,1,1996,31,18,2,3,"2",2,"Markham","L3S 3R5",1,"$55000",""
"3101",21,0,2,3,4,4,3.25,4,1,1996,78,15,5,4,"~6",2,"Brampton","L6Y 1H2",2,"45,000",""
"3102",21,1,4,4,5,4,4.25,3,1,1996,130,18,6,6,"1",2,"London","N6G0E5",1,"$350000",""
"3103",21,0,6,6,7,6,6.25,4,1,1994,36,3,NA,NA,"",NA,"scarborough","",1,"",""
"3104",21,1,5,2,2,1,2.5,4,2,1995,31,19,6,4,"2",2,"ajax","?",2,"?",""
"3105",21,1,4,4,5,4,4.25,4,2,1996,31,18,2,4,"0",2,"","",1,"",""
"3106",21,1,4,4,4,4,4,4,2,1996,189,5,6,3,"2",2,"Toronto","",1,"25000",""
"3107",21,1,4,5,6,6,5.25,1,1,1996,31,18,2,5,"3",2,"North York","m2j4y9",1,"?",""
"3108",21,0,1,4,4,4,3.25,3,2,1996,31,18,6,4,"4",2,"Toronto","",1,"",""
"3109",21,1,5,5,4,4,4.5,4,1,1996,31,18,2,4,"4",2,"Toronto","M1T3V6",1,"23000",""
"3110",21,0,4,5,6,4,4.75,4,2,1995,36,10,NA,NA,"",NA,"Scarborough","M1C",1,"$50000",""
"3111",21,1,4,5,5,4,4.5,4,2,1996,130,12,2,6,"3",2,"Toronto","m3a 1e3",1,"35000",""
"3112",21,1,4,4,4,4,4,4,1,1994,31,10,6,6,"1",2,"toronto","m2j4f6",2,"45,000",""
"3113",21,0,1,3,3,3,2.5,4,2,1996,31,18,1,5,"2",2,"Toronto","M1R 3Y3",1,"75000",""
"3114",21,0,5,3,3,3,3.5,4,1,1996,187,18,2,6,"6",2,"Scarborough","Prefer no",1,"40000",""
"3115",21,0,4,4,4,4,4,4,2,1996,31,14,5,4,"5",2,"Toronto","M1E",2,"???",""
"3116",21,0,5,5,6,6,5.5,4,2,1995,164,10,5,3,"6",2,"toronto","",1,"25000",""
"3117",21,1,1,7,4,3,3.75,3,2,1996,31,19,NA,NA,"",NA,"Markham","L6B",1,"",""
"3118",21,0,7,7,5,4,5.75,5,2,1996,72,19,6,3,"4",2,"Scarborough","M1B 4N5",1,"25k",""
"3119",21,1,4,6,7,4,5.25,7,2,1996,31,18,6,5,"5",2,"toronto","m1p 0c1",1,"50000",""
"3120",21,1,6,5,6,4,5.25,4,1,1995,164,17,2,6,"4",2,"Toronto","M4X 1R3",1,"$250,000",""
"3121",21,1,1,2,4,2,2.25,2,1,1996,84,18,2,3,"0",2,"Toronto","M1S",1,"100,000",""
"3122",21,0,6,6,7,4,5.75,4,2,1996,130,16,NA,NA,"",NA,"toronto","",1,"70000",""
"3123",21,1,7,7,6,5,6.25,3,2,1996,130,17,6,5,"3",2,"Toronto","l435a6",1,"55,000",""
"3124",21,1,5,5,6,5,5.25,5,1,1995,31,19,6,5,"1",2,"Markham","L3S4G2",1,"$130,000",""
"3125",21,0,2,2,4,4,3,2,2,1996,31,15,6,3,"2",2,"Scarborough","M1E 4V5",1,"25,000",""
"3126",21,0,3,4,4,3,3.5,4,1,1996,164,16,2,3,"1",2,"Scarborough","M1B 5L5",2,"$31,000",""
"3127",21,1,6,4,5,4,4.75,4,2,1996,31,18,6,4,"5",2,"Pickering","905",1,"48,000",""
"3128",21,1,5,4,4,4,4.25,4,2,1996,31,18,NA,NA,"",NA,"Toronto","M1P 0A7",1,"$45,000 - 50,000",""
"3129",21,0,5,4,5,3,4.25,4,2,1996,31,19,6,6,"2",2,"Markham","L6B 0M9",1,"$25000+",""
"3130",21,1,5,4,5,4,4.5,2,1,1996,75,7,2,4,"5",2,"Toronto","M1C3A8",1,"",""
"3131",21,0,5,4,5,5,4.75,4,2,1995,75,13,NA,NA,"",NA,"Richmond Hill","L4B3N8",1,"50000",""
"3132",21,1,3,6,5,4,4.5,3,2,1993,75,11,2,4,"2",2,"Toronto","M1P5J4",1,"$30000",""
"3133",21,0,2,3,3,3,2.75,5,1,1995,31,17,1,4,"4",2,"pickering","l1v",1,"$90",""
"3134",21,1,5,4,6,5,5,5,1,1996,31,18,6,6,"5",2,"Markham","",1,"",""
"3135",21,0,4,5,4,4,4.25,4,1,1996,31,19,6,5,"4",2,"Toronto","M4J",1,"$20000",""
"3136",21,1,5,6,6,3,5,4,2,1996,78,12,5,4,"4",2,"","",1,"",""
"3137",21,0,3,4,6,4,4.25,4,2,1996,31,18,6,4,"4",2,"Pickering","L1W2M8",1,"160000",""
"3138",21,1,2,2,4,4,3,3,2,1996,0,19,5,6,"5",2,"4 Privet Drive","",1,"130,000",""
"3139",21,0,4,7,7,6,6,4,2,1996,31,18,6,3,"1",1,"Peterborough","K9K 2T2",1,"",""
"3140",21,0,1,2,2,2,1.75,4,1,1996,95,18,NA,NA,"",NA,"Scarborough","M1W 3P6",1,"95000",""
"3141",21,1,3,3,3,3,3,6,2,1996,31,19,6,5,"5",2,"Toronto","M1R3H5",1,"150000",""
"3142",21,1,4,4,6,6,5,5,2,1996,31,18,5,4,"5",2,"Toronto","M1B2Z4",1,"75000",""
"3143",21,1,4,4,3,4,3.75,4,2,1994,196,17,5,4,"4",2,"tORONTO","m1C",1,"50,000-75,000",""
"3144",21,1,2,4,4,4,3.5,4,2,1996,65,8,2,4,"2",2,"richmond hill","",1,"",""
"3145",21,1,5,4,5,4,4.5,2,2,1996,31,18,5,4,"4",2,"Brampton","L6V4P1",1,"100,000",""
"3146",21,0,1,2,2,1,1.5,4,2,1996,31,19,5,4,"4",2,"scarborough","M1J 1P3",1,"50,000.00",""
"3147",21,0,5,6,5,5,5.25,4,2,1996,31,19,5,4,"1",2,"Markham","L3S 4P4",1,"$35 000",""
"3148",21,1,3,4,3,3,3.25,4,1,1996,75,19,NA,NA,"",NA,"Toronto","M1V 4R8",2,"don't know",""
"3149",21,0,3,3,3,2,2.75,3,1,1996,0,0,1,4,"4",1,"toronto","",1,"",""
"3150",21,0,1,3,4,4,3,4,1,1996,36,14,2,6,"4",2,"Toronto","M1W",1,"",""
"3151",21,1,5,6,6,4,5.25,4,2,1996,130,10,6,6,"2",2,"Scarborough","M1S",2,"60000",""
"3152",21,1,3,4,4,3,3.5,2,2,1992,31,23,1,5,"2",2,"","",1,"",""
"3153",21,0,3,4,5,4,4,4,2,1995,130,16,2,5,"3",2,"Maple","L6A2Y4",1,"50000",""
"3154",21,0,6,5,5,5,5.25,4,2,1996,31,19,2,4,"5",2,"Toronto","M6H 3K8",1,"30,000",""
"3155",21,0,2,3,4,4,3.25,4,1,1996,31,18,NA,NA,"",NA,"whitby","l1r1t8",1,"$80,000",""
"3156",21,1,3,4,3,4,3.5,4,1,1996,31,18,NA,NA,"",NA,"Scarborough","M1G1T4",1,"35000",""
"3157",21,1,6,6,7,7,6.5,4,1,1995,78,13,5,4,"0",2,"Scarborough","",1,"75000",""
"3158",21,0,5,7,7,7,6.5,2,2,1996,31,0,1,3,"6",2,"Toronto","M4W",1,"$75,000",""
"3159",21,0,2,7,4,4,4.25,4,2,1996,130,18,6,6,"06-Jul",2,"markham","",1,"",""
"3160",21,0,3,5,5,4,4.25,4,2,1996,187,18,2,6,"4",2,"Markham","",1,"",""
"3161",21,0,2,3,4,4,3.25,6,1,1996,31,18,1,5,"4",1,"Gilford, ON","L0L 1R0",1,"150 000",""
"3162",21,1,4,3,3,3,3.25,2,2,1996,31,18,NA,NA,"",NA,"Toronto","",1,"25000",""
"3163",21,0,1,1,1,1,1,4,2,1995,31,20,2,5,"3",2,"toronto","m6h 1y5",1,"25000",""
"3164",21,1,6,6,6,4,5.5,4,2,1994,14,15,6,5,"2",1,"Toronto","M1T 3P4",1,"$50000",""
"3165",21,1,5,3,4,4,4,4,2,1995,31,19,2,5,"0",2,"toronto","",1,"",""
"3166",21,1,3,5,6,4,4.5,4,2,1996,31,19,2,3,"3",2,"Toronto","M4L2T3",1,"",""
"3167",21,0,2,3,4,4,3.25,3,2,1996,31,18,6,3,"3",2,"Markham","I don't k",1,"Not sure",""
"3168",21,1,4,4,5,4,4.25,3,2,1996,130,16,2,5,"1",2,"Toronto","M1J",1,"$50,000",""
"3169",21,0,3,4,5,4,4,2,1,1995,164,12,NA,NA,"",NA,"scarborough","m1l",1,"95,000",""
"3170",21,0,3,5,6,5,4.75,4,1,1994,136,14,2,4,"3",2,"Scarborough","M1K 5B5",1,"$80'000",""
"3171",21,1,1,4,1,1,1.75,4,1,1996,187,12,2,3,"8",2,"Toronto","M1L3H2",1,"190000",""
"3172",21,0,2,4,4,4,3.5,3,2,1996,31,19,1,4,"3",2,"Scarborough","M1R 4J3",1,"$ 90, 000",""
"3173",21,1,1,2,3,3,2.25,6,2,1994,80,10,6,5,"3",2,"Richmond hill","L4E4L5",1,"0",""
"3174",21,1,5,4,5,8,5.5,5,2,1996,31,18,NA,NA,"",NA,"Brampton","",1,"",""
"3175",21,1,1,2,4,3,2.5,4,1,1995,31,19,5,4,"6",2,"Toronto","M1V 2G6",1,"Unsure",""
"3176",21,0,1,4,3,3,2.75,4,2,1996,31,15,5,5,"5",2,"Brampton","L6S 6J2",1,"70 000",""
"3177",21,0,4,3,4,3,3.5,4,2,1996,89,19,6,5,"3",2,"Richmond Hill","L4S",1,"$45000",""
"3178",21,1,4,4,5,5,4.5,4,2,1996,31,18,1,4,"a few",2,"Bowmanville","L1C1J9",1,"40000",""
"3179",21,1,6,5,5,6,5.5,3,1,1996,31,17,5,5,"3",2,"markham","l6b 0m1",2,"120000",""
"3180",21,0,2,3,2,3,2.5,5,1,1996,31,18,5,3,"2",2,"Toronto","M9V",2,"50000",""
"3181",21,0,7,7,7,5,6.5,3,2,1996,31,18,NA,NA,"",NA,"Niagara Falls","l2h 2s6",1,"20000",""
"3182",21,1,1,1,3,1,1.5,2,2,1995,31,20,2,5,"4",2,"Toronto","M3C1E2",1,"350000",""
"3183",21,0,1,4,6,4,3.75,4,1,1996,162,7,2,5,"10",1,"Scarborough","",1,"70,000",""
"3184",21,1,1,2,2,2,1.75,4,2,1996,31,19,5,5,"8",2,"ajax","l1z0p8",1,"55000",""
"3185",21,0,5,5,7,4,5.25,4,2,1993,72,21,6,6,"5",2,"Toronto","m1c 3a8",1,"-",""
"3186",21,1,5,6,6,4,5.25,4,2,1996,36,7,2,2,"4",2,"Toronto","M1V1G4",1,"30000",""
"3187",21,1,6,5,6,4,5.25,4,2,1995,31,17,2,3,"0",2,"Scarborough","",1,"",""
"3188",21,1,1,3,4,4,3,4,2,1995,31,19,6,5,"5 or more",2,"Toronto","",1,"25,000-50,000",""
"3189",21,0,6,6,7,6,6.25,4,1,1996,31,15,NA,NA,"",NA,"Richmond Hill","L4S2T1",1,"50000",""
"3190",21,1,6,6,7,7,6.5,4,2,1994,36,10,2,3,"5",2,"toronto","m1p",1,"$20000",""
"3191",21,1,5,3,3,3,3.5,6,1,1996,31,18,1,5,"3",2,"Owen Sound","N0H 1E0",1,"200000",""
"3192",21,0,5,5,5,4,4.75,2,1,1994,31,20,1,6,"2",2,"Scarborough","M1C3A8",1,"1000000",""
"3193",21,0,1,2,4,3,2.5,2,2,1996,31,18,6,4,"5",1,"pickering","L1V5R4",1,"50000",""
"3194",21,1,3,5,3,4,3.75,4,1,1996,78,18,NA,NA,"",NA,"Toronto","a",1,"70000",""
"3195",21,1,1,2,2,2,1.75,4,2,1996,78,9,5,5,"3",2,"toronto","m1k",1,"$30000",""
"3196",21,1,3,5,4,5,4.25,4,1,1996,31,18,6,4,"0",2,"Scarborough","M1E4X2",1,"38000",""
"3197",21,0,4,4,7,4,4.75,3,1,1994,36,10,2,4,"4",2,"Tronto","L3r7z9",1,"40000",""
"3198",21,0,3,3,4,3,3.25,4,2,1996,31,19,6,4,"4",2,"scarborough","m1b5b5",1,"25,000",""
"3199",21,0,4,5,5,4,4.5,4,1,1995,31,12,NA,NA,"",NA,"Toronto","M1T",1,"$15,000",""
"3200",21,1,3,4,4,4,3.75,4,2,1996,31,18,5,5,"1",1,"Windsor","N9G 3G1",2,"$106,000",""
"3201",21,1,5,3,3,3,3.5,4,2,1996,31,18,3,5,"0",2,"Stouffville","L4A0J5",2,"100,000",""
"3202",21,0,1,4,4,4,3.25,2,1,1996,31,19,5,6,"2",2,"Markham, ON","L3S 2J3",1,"$95000",""
"3203",21,0,1,4,4,4,3.25,3,1,1996,31,16,5,4,"3",2,"Toronto","M1B 6e9",2,"60000",""
"3204",21,1,7,5,7,5,6,4,2,1996,31,18,1,6,"12",1,"Thornhill","L3T4J4",1,"250,000",""
"3205",21,1,6,6,4,5,5.25,4,1,1996,170,15,NA,NA,"",NA,"Toronto","M1C3A8",1,"200,000",""
"3206",21,1,4,4,7,4,4.75,4,1,1995,31,15,2,4,"1",2,"Toronto","M1C 3A8",1,"20000",""
"3207",21,1,2,6,7,6,5.25,4,2,1996,13,18,5,4,"1",2,"Toronto","M1C 3A8",1,"50000",""
"3208",21,0,3,3,4,3,3.25,4,2,1993,78,15,2,5,"2",2,"Scarborough","M1G",1,"",""
"3209",21,1,4,4,6,4,4.5,4,1,1996,95,19,6,3,"3",2,"Newmarket","",1,"",""
"3210",21,0,6,3,5,2,4,4,2,1996,78,11,NA,NA,"",NA,"toronto","m1v 1n4",2,"54,000",""
"3211",21,0,5,3,4,5,4.25,4,1,1996,31,17,2,4,"3",2,"scarborough","M1T2G5",1,"18000",""
"3212",21,1,5,5,4,4,4.5,4,1,1996,36,13,2,3,"4",2,"qingdao","m2j2z8",1,"10000",""
"3213",21,0,1,4,3,3,2.75,4,2,1995,36,14,2,4,"13",2,"toronto","M1W 2E6",1,"30000",""
"3214",21,0,5,4,5,4,4.5,5,2,1996,151,14,5,5,"2",2,"","",1,"",""
"3215",21,0,1,1,1,1,1,3,2,1996,31,18,5,3,"1",1,"Ajax","L1T",1,"40,,000",""
"3216",21,1,4,4,5,4,4.25,4,2,1992,130,22,2,3,"2",2,"Scarborough","M1B6G7",1,"70000",""
"3217",21,0,2,4,4,4,3.5,4,1,1990,31,25,1,4,"5",2,"Markham","",2,"not sure in US do",""
"3218",21,0,1,4,4,4,3.25,4,1,1995,162,13,NA,NA,"",NA,"Toronto","",1,"",""
"3219",21,1,5,6,6,3,5,3,2,1996,31,19,4,4,"3",2,"Markham","L3S",1,"85,000 yearly",""
"3220",21,0,3,6,4,4,4.25,4,2,1996,31,18,5,3,"5",2,"Brampton","L6P",1,"100000",""
"3221",21,0,7,7,7,5,6.5,4,1,1996,164,19,5,5,"3",2,"toronto","M1N 3V8",2,"NAH",""
"3222",21,1,3,4,5,2,3.5,3,2,1995,3,9,6,6,"3",2,"ajax","",2,"160 000",""
"3223",21,0,1,4,5,4,3.5,4,1,1995,130,16,6,5,"6",2,"Scarborough","M1C 3A8",1,"30000",""
"3224",21,1,5,4,5,3,4.25,5,1,1996,31,19,NA,NA,"",NA,"Richmond Hill","L6A",1,"$200,000",""
"3225",21,0,5,5,4,4,4.5,3,1,1996,31,16,2,5,"1",2,"Scarborough","M1L 4V4",2,"40000?",""
"3226",21,1,4,5,6,5,5,4,2,1979,177,35,2,5,"4",2,"Scarborough","M1B2N5",1,"100000",""
"3227",22,0,1,1,1,2,1.25,NA,NA,0,0,0,0,NA,"",NA,"","",0,"",""
"3228",22,0,5,4,4,3,4,NA,NA,0,0,0,0,NA,"",NA,"","",0,"",""
"3229",22,1,5,5,6,5,5.25,NA,NA,0,0,0,0,NA,"",NA,"","",0,"",""
"3230",22,1,5,5,6,5,5.25,4,NA,1996,187,19,3,5,"4",1,"Lakeland","33803",1,"$90,000",""
"3231",22,1,2,2,3,2,2.25,4,2,1992,187,22,1,5,"8",2,"apollo beach","33534",1,"50,000",""
"3232",22,1,6,2,7,8,5.75,4,2,1993,187,22,4,5,"15",2,"tampa","33615",1,"24000",""
"3233",22,1,6,6,6,5,5.75,6,2,1995,86,19,4,4,"10",2,"Tampa","33620",1,"76,000",""
"3234",22,1,1,1,1,2,1.25,4,1,1996,187,19,4,5,"9",1,"Tampa","33619",2,"$120,000",""
"3235",22,0,1,2,1,1,1.25,4,2,1994,187,21,1,5,"4",2,"Tampa","33635",1,"90000",""
"3236",22,0,1,1,1,1,1,4,2,1995,187,19,1,6,"many",2,"Tampa","33610",2,"60,000",""
"3237",22,1,4,4,5,4,4.25,4,2,1993,187,21,1,4,"20",2,"Spring Hill","34609",2,"95000",""
"3238",22,1,6,6,6,5,5.75,3,1,1995,187,19,1,5,"13",1,"Tampa","33612-474",1,"$60,000",""
"3239",22,0,1,1,4,4,2.5,4,2,1996,187,18,1,4,"11",1,"Hockessin, DE","19707",1,"80,000",""
"3240",22,0,1,2,3,2,2,4,2,1993,187,22,1,4,"5",2,"Tama","33613",1,"",""
"3241",22,1,6,5,6,4,5.25,3,1,1993,187,19,3,4,"20",2,"Port Richey","34668",1,"70,000",""
"3242",22,0,5,3,5,3,4,6,2,1996,187,11,3,3,"3",2,"Tampa","33635",1,"10000",""
"3243",22,1,1,3,3,3,2.5,4,2,1996,187,19,2,3,"15",2,"Margate","33063",1,"45,000",""
"3244",22,1,5,5,7,4,5.25,1,2,1995,187,19,3,5,"4",1,"Tampa","33613",1,"90,000",""
"3245",22,0,2,2,3,1,2,4,2,1996,187,19,0,5,"10",1,"Tampa","33620",1,"60,000",""
"3246",22,1,3,4,4,4,3.75,7,2,1995,187,19,1,6,"10+",1,"Tampa","33559",1,"250,000+",""
"3247",22,0,5,3,2,2,3,3,1,1995,9,19,1,6,"2",2,"Tampa","32256",1,"500,000",""
"3248",22,0,2,2,3,2,2.25,7,2,1994,187,20,1,6,"10",2,"Tampa","33613",2,"25,000",""
"3249",22,1,1,5,4,4,3.5,5,2,1994,187,20,4,5,"5",1,"Tampa","33620",1,"30000",""
"3250",22,0,1,5,4,4,3.5,4,2,1995,187,20,3,4,"4",1,"Tampa","33620",1,"40,000",""
"3251",22,1,3,3,4,4,3.5,4,1,1994,187,20,1,4,"3",2,"Tampa","33617",1,"30000",""
"3252",22,1,4,4,5,4,4.25,4,2,1993,187,21,1,4,"Severl",2,"Tampa","33594",2,"50,000",""
"3253",22,1,6,6,6,5,5.75,4,1,1996,187,19,1,3,"12",2,"Land O Lakes","34639",1,"150000",""
"3254",22,1,4,4,5,5,4.5,2,2,1993,187,21,2,5,"12",1,"Lutz","33559",1,"$40,000",""
"3255",22,0,1,2,4,4,2.75,6,1,1981,187,34,1,4,"9",2,"Tampa","33647",1,"110,000",""
"3256",22,0,6,6,7,5,6,6,1,1996,187,18,1,6,"3",2,"Tampa","33620",1,"130,000",""
"3257",22,1,7,7,7,7,7,1,1,1995,187,19,4,3,"2",2,"tampa","33613",1,"60000",""
"3258",22,1,6,7,7,4,6,7,2,1994,187,20,1,6,"15",2,"Tampa","33613",1,"30,000",""
"3259",22,0,4,4,4,4,4,4,2,1992,51,10,3,4,"8",2,"Riverview","33578",1,"20,000",""
"3260",22,0,2,4,4,3,3.25,2,2,1994,187,20,1,5,"25",2,"Tampa","33613",1,"$100,000",""
"3261",22,0,2,3,2,2,2.25,4,2,1996,187,18,1,4,"30",2,"Tampa","33620",1,"80000",""
"3262",22,1,7,5,4,5,5.25,2,2,1996,187,18,4,4,"5",1,"tampa","33620",1,"$150,000",""
"3263",22,0,1,3,3,3,2.5,4,2,1995,187,19,1,3,"15",2,"Cape Coral","33904",1,"$50,000",""
"3264",22,1,6,3,3,4,4,7,1,1995,187,19,1,3,"1",2,"St. Johns","32259",1,"500,000",""
"3265",22,1,3,5,4,2,3.5,5,2,1991,187,23,1,4,"over 10",2,"Tampa","33613",1,"60,000",""
"3266",22,1,5,5,4,4,4.5,6,2,1994,187,21,1,4,"2",2,"tampa","33618",1,"25,000",""
"3267",22,1,4,4,6,4,4.5,4,2,1996,187,18,3,6,"15",2,"orlando","32812",1,"25000",""
"3268",22,0,3,6,4,4,4.25,4,2,1996,85,18,4,3,"6",2,"Tampa","33620",1,"n/a",""
"3269",22,1,5,4,6,4,4.75,4,2,1993,35,15,3,4,"2",2,"tampa","33620",1,"150000",""
"3270",22,0,2,3,3,3,2.75,2,2,1994,187,20,1,6,"15",1,"Tampa","33617",2,"$220,000",""
"3271",22,1,2,2,3,2,2.25,6,2,1994,163,20,1,6,"15",2,"Tampa","33613",1,"200,000",""
"3272",22,1,5,6,6,4,5.25,4,1,1994,187,20,2,6,"10",1,"tampa","33637",1,"30,000",""
"3273",22,0,3,4,4,4,3.75,3,1,1995,187,7,3,4,"8",1,"Port Richey","34668",1,"20000",""
"3274",22,1,3,6,5,5,4.75,4,2,1995,187,19,1,6,"5",1,"Tampa","33558",1,"100,000",""
"3275",22,0,7,7,7,7,7,NA,2,1996,187,18,1,4,"5",2,"Tampa","33620",1,"I'm not sure",""
"3276",22,0,1,3,5,4,3.25,2,1,1993,187,0,6,3,"3",1,"Tampa","33613",1,"20,000",""
"3277",22,1,7,7,7,5,6.5,4,2,1994,187,21,1,5,"1",2,"Tampa","33617",1,"$100,000",""
"3278",22,0,2,3,3,2,2.5,6,2,1996,187,18,1,6,"5",1,"Irmo","29063",1,"",""
"3279",22,1,1,1,1,1,1,2,2,1996,187,18,3,4,"5",2,"Miami","33055",1,"$40,000.00",""
"3280",22,0,4,4,4,4,4,4,2,1993,183,20,1,5,"10",2,"Tampa","32164",1,"50,000",""
"3281",22,1,5,3,4,4,4,6,2,1993,187,21,3,5,"10+",2,"New Port Richey","34655",1,"$40,000",""
"3282",22,1,5,6,5,5,5.25,4,2,1994,187,20,1,4,"2",1,"Tampa","33647",1,"40,000",""
"3283",22,0,1,2,3,3,2.25,5,2,1994,187,20,3,6,"30",2,"Tampa","33620",1,"200000",""
"3284",22,1,2,3,5,4,3.5,4,1,1995,187,19,1,5,"3",1,"Tampa","33635",2,"90000",""
"3285",22,0,7,7,7,4,6.25,2,2,1993,187,21,2,4,"",2,"antioch","33569",1,"70,000",""
