"","datacollection","condition","htxfair","htxgood","poltclid","gender","yearbirth","countrybir","englishexp","ethnicity","parented","befstudies","citytown","postalcode","honestansw","familyinc","mturkhowm"
"2856",141,2,4,4,5,2,1993,0,21,0,6,"a lot","Skillman","8558",0,"",""
"2857",141,1,4,5,3,2,1994,0,21,0,5,"2","Foxboro, MA","2035",0,"",""
"2858",141,2,4,4,1,2,1995,0,19,0,6,"a few","Pearland, TX","77584",0,"",""
"2859",141,1,4,5,2,2,1995,0,20,0,6,"at least 10","Evanston","60201",0,"500000",""
"2860",141,1,2,4,2,2,1994,0,21,0,5,"12","Evanston","60201",0,"250000",""
"2861",141,2,5,5,2,1,1993,0,NA,0,5,"0","Kansas City","64156",0,"100000",""
"2862",141,2,1,4,2,2,1995,0,20,0,6,"6","Evanston","60201",0,"",""
"2863",141,1,1,4,1,1,1994,0,20,0,4,"5","","11746",0,"100000",""
"2864",141,2,4,5,0,NA,0,0,NA,0,0,"","","",0,"",""
"2865",141,1,6,1,5,1,1995,0,20,0,6,"5","Geneva, Switzerland","",0,"300000",""
"2866",141,2,4,5,4,1,1996,0,18,0,3,"0","Palos Heights","60487",0,"75000",""
"2867",141,1,3,6,7,1,1993,0,21,0,6,"20","Evanston","60201",0,"150000",""
"2868",141,2,5,4,2,1,1993,0,22,0,5,"2","Rockford","61114",0,"",""
"2869",141,1,4,4,4,2,1991,0,23,0,4,"2","Evanston","60201",0,"60000",""
"2870",141,2,4,5,4,2,1996,0,18,0,5,"2","Evanston","60201",0,"",""
"2871",141,2,2,4,2,1,1995,0,19,0,4,"2","Plantation","33324",0,"20000",""
"2872",141,1,4,3,3,2,1994,0,20,0,6,"10","Newport Beach","92657",0,"700000",""
"2873",141,1,4,4,5,2,1996,0,19,0,6,"10","Scarsdale","10583",0,"250000",""
"2874",141,1,6,4,4,2,1996,0,18,0,5,"2","Chicago","60610",0,"60000",""
"2875",141,1,5,3,5,2,1994,0,20,0,6,"5","Evanston","60201",0,"200000",""
"2876",141,2,5,5,2,2,1995,0,20,0,6,"4","Glencoe","60022",0,"",""
"2877",141,2,5,4,2,1,1995,0,19,0,5,"1","O'Fallon, IL","62269",0,"60000",""
"2878",141,2,4,4,4,2,1993,0,22,0,6,"2","Evanston","60201",0,"60000",""
"2879",141,2,4,4,2,2,1995,0,19,0,6,"0","Evanston","60201",0,"130000",""
"2880",141,2,6,6,4,1,1996,0,19,0,6,"2","Evanston","60201",0,"125000",""
"2881",141,1,2,6,2,2,1995,0,19,0,6,"0","Evanston","60201",0,"200000",""
"2882",141,1,6,5,4,2,1996,0,15,0,6,"11","Evanston","60201",0,"400000",""
"2883",141,1,4,3,3,1,1996,0,18,0,6,"5","Evanston","60201",0,"",""
"2884",141,1,3,4,1,1,1996,0,12,0,6,"0","Evanston","60208",0,"125000",""
"2885",141,1,4,4,2,2,1996,0,18,0,6,"3","St. Louis","63123",0,"40000",""
"2886",141,2,4,4,2,2,1996,0,19,0,4,"5","Boston","2132",0,"200000",""
"2887",141,1,4,3,2,1,1994,0,18,0,4,"1","Evanston","60201",0,"50000",""
"2888",141,2,4,5,2,2,1996,0,20,0,6,"3","Whitefish Bay","53217",0,"100000",""
"2889",141,2,5,4,4,1,1997,0,11,0,5,"0","Beijing","34213",0,"",""
"2890",141,1,5,4,4,1,1996,0,10,0,6,"1","Evanston","60201",0,"300000",""
"2891",141,2,5,4,2,2,1995,0,19,0,5,"5","Inver Gorve Heights","55076",0,"80000",""
"2892",141,1,3,5,3,2,1995,0,20,0,6,"10","Idaho Falls","83404",0,"200000",""
"2893",141,1,2,5,2,2,1991,0,23,0,6,"8","Evanston","60201",0,"70000",""
"2894",141,1,5,3,6,1,1994,0,20,0,5,"5","Galax","24333",0,"60000",""
"2895",141,1,4,5,5,1,1994,0,20,0,5,"2","Evanston","60201",0,"25000",""
"2896",141,2,6,5,2,2,1996,0,18,0,3,"0","Evanston","60201",0,"",""
"2897",141,1,3,5,0,NA,0,0,NA,0,0,"","","",0,"",""
"2898",141,2,4,5,4,2,1995,0,19,0,6,"2","Evanston","60201",0,"",""
"2899",141,2,3,1,6,1,1992,0,16,0,6,"0","Evanston","60201",0,"330000",""
"2900",141,1,5,3,3,2,1995,0,19,0,5,"0","Chicago","60660",0,"20000",""
"2901",141,1,4,5,4,2,1993,0,21,0,6,"MANY","Evanston","60201",0,"35000",""
"2902",141,2,4,3,4,2,1995,0,19,0,6,"4","Los Angeles","91108",0,"",""
"2903",141,1,5,3,4,2,1995,0,19,0,5,"3","Noslyn","11576",0,"",""
"2904",141,2,4,4,1,1,1995,0,19,0,4,"0","Evanston","60201",0,"150000",""
"2905",141,1,5,4,4,2,1995,0,20,0,6,"10","Evanston","60201",0,"300000",""
"2906",141,2,5,5,2,2,1996,0,18,0,6,"2","Great Falls","22066",0,"",""
"2907",141,1,3,4,5,2,1995,0,19,0,6,"5","Park Ridge","60068",0,"",""
"2908",141,2,5,6,4,2,1993,0,21,0,6,"several (psych major)","Evanston","60201",0,"800000",""
"2909",141,2,4,4,4,2,1995,0,16,0,6,"22","Sao Paulo","05679-",0,"",""
"2910",141,1,6,2,4,2,1991,0,23,0,6,"many","Evanston","60201",0,"100000",""
"2911",141,2,6,5,0,NA,0,0,NA,0,0,"","","",0,"",""
"2912",141,1,5,3,4,2,1993,0,21,0,3,"10","Tinley Park","60477",0,"20000",""
"2913",141,2,6,4,4,1,1994,0,17,0,6,"10","Cincinati","45449",0,"60000",""
"2914",141,2,6,5,1,2,1996,0,18,0,5,"several","Evanston","60201",0,"100,000-120,000",""
"2915",141,1,2,7,1,2,1994,0,20,0,4,"5","Evanston","60201",0,"200000",""
"2916",141,2,5,5,5,2,1996,0,18,0,6,"1","Austin","78746",0,"200000",""
"2917",141,1,4,5,2,2,1993,0,16,0,5,"b/w 10 & 20","Chicago","60614",0,">200,000",""
"2918",141,2,4,5,2,2,1993,0,22,0,6,"6","Evanston","60201",0,"",""
"2919",141,1,4,5,4,2,1996,0,18,0,5,"15","Irvine","92604",0,"50000",""
"2920",141,2,5,2,3,2,1996,0,19,0,4,"1","Frisco","75035",0,"",""
"2921",141,1,3,3,2,2,1996,0,18,0,6,"0","Chicago","60643",0,"",""
"2922",141,2,4,5,4,2,1996,0,19,0,6,"2","Rochester","55902",0,"",""
"2923",141,1,5,4,3,2,1996,0,19,0,5,"10","Long Grove","52756",0,"100000",""
"2924",141,2,1,2,4,2,1993,0,22,0,6,"4","Springfield","62711",0,"650000",""
"2925",141,1,4,5,1,1,1988,0,26,0,6,"5","Chicago","60626",0,"22000",""
"2926",141,2,5,3,3,2,1996,0,19,0,6,"4","Laguna Niguel","92677",0,"200000",""
"2927",141,2,3,4,4,2,1995,0,19,0,5,"2","Chicago","60634",0,"80000",""
"2928",141,1,3,5,4,1,1996,0,17,0,3,"7","Middleshore","40965",0,"<10,000",""
"2929",141,2,2,3,1,2,1996,0,18,0,6,"10","Yarmouth","4096",0,"150000",""
"2930",141,1,3,5,3,2,1994,0,20,0,6,">10","Evanston","60201",0,"50000",""
"2931",141,2,3,2,5,1,1989,0,23,0,6,"2","Chicago","60657",0,"",""
"2932",141,1,4,4,0,1,1991,0,23,0,3,"20","Chicago","60618",0,"45000",""
"2933",141,2,3,4,4,2,1993,0,22,0,5,"10+","Evanston","60201",0,"250000",""
"2934",141,1,1,5,2,2,1989,0,25,0,6,"10","Chicago","60657",0,"80000",""
"2935",141,1,4,4,2,1,1993,0,21,0,4,"10","Evanston","60201",0,"70000",""
"2936",311,2,3,4,2,2,1995,187,19,0,4,"0","Irvine","92617",1,"60k-70k (not su",""
"2937",311,1,5,4,5,2,1996,187,18,2,5,"3","Arcadia","91006",1,"150,000",""
"2938",311,1,3,3,2,1,1993,36,8,2,3,"16","Irvine","92612",1,"200000",""
"2939",311,2,4,4,4,2,1995,187,15,2,5,"0","Imperial Beach","91932",2,"5000",""
"2940",311,1,5,4,4,1,1988,192,5,2,3,"10","Garden Grove","92841",1,"12000",""
"2941",311,1,7,3,6,2,1992,187,23,6,4,"4","Irvine","96712",1,"400,000",""
"2942",311,1,4,4,4,2,1996,187,0,2,1,"2","Walnut","91789",1,"70000",""
"2943",311,1,4,5,2,2,1994,187,20,1,6,"~10","Irvine","92617",1,"$300,000",""
"2944",311,1,6,5,4,2,1996,187,18,3,3,"0","Whittier","90606",1,"$105,000",""
"2945",311,1,6,6,6,2,1994,187,15,6,6,"2","Irvine","92614",1,"$30,000.00",""
"2946",311,2,4,3,4,1,1996,187,14,3,3,"2","Ontario","91762",1,"70,000",""
"2947",311,2,5,5,4,2,1996,187,18,2,1,"","Walnut","91789",1,"70000",""
"2948",311,1,4,4,4,2,1995,187,18,2,4,"2","Irvine","92612",2,"40000",""
"2949",311,2,2,3,3,2,1995,187,19,6,5,"5","Riverside","92506",1,"100000",""
"2950",311,2,5,5,4,1,1995,187,19,4,3,"1","Gardena","90249",2,"60,000",""
"2951",311,2,4,4,4,2,1996,187,16,3,4,"10","Calexico","92231",2,"60,000$",""
"2952",311,1,5,5,3,2,1996,187,18,2,5,"0","Irvine","92697",1,"60000",""
"2953",311,1,5,5,4,1,1996,187,18,2,5,"2","Camarillo","93012",1,"",""
"2954",311,2,5,5,6,1,1996,187,18,2,4,"0","Irvine","92617",1,"24000",""
"2955",311,1,6,3,4,1,1995,36,15,2,4,"4","Irvine","92617",1,"20000",""
"2956",311,1,6,5,4,2,1994,187,20,3,3,"3","Riverside","92505",1,"35,000",""
"2957",311,2,3,5,4,2,1993,187,21,2,4,"0","westminster","92683",1,"14,000",""
"2958",311,1,5,2,4,1,1996,187,18,6,5,"0","Pasadena","91104",2,"",""
"2959",311,2,3,5,4,1,1996,187,16,3,6,"0","Elk Grove","95758",1,"$65000",""
"2960",311,1,5,4,4,1,1996,187,18,1,5,"14","Irvine","92602",1,"90000",""
"2961",311,2,5,5,1,2,1996,187,14,3,3,"2","Bell","90201",1,"15,000",""
"2962",311,1,5,4,2,2,1996,187,18,3,3,"6","decided not to answer","decide",1,"10,000",""
"2963",311,2,3,4,4,2,1996,187,18,2,3,"0","Reseda","91355",1,"15000",""
"2964",311,2,1,3,7,1,1995,187,19,3,6,"10","Santa An","92706",1,"60000",""
"2965",311,1,4,3,2,2,1996,187,18,2,4,"0","Irvine","92617",1,"$15000",""
"2966",311,1,5,2,4,2,1996,187,18,3,4,"3","Norwalk","90650",1,"56,000",""
"2967",311,2,3,2,4,1,1993,36,10,2,6,"3","Irvine","95112",1,"500,000",""
"2968",311,2,4,5,2,1,1995,192,19,2,1,"under 10","Stanton","90680",1,"5000",""
"2969",311,1,4,3,2,1,1996,187,18,3,3,"3","Irvine","92617",1,"36000",""
"2970",311,1,7,2,4,2,1996,187,18,3,3,"6","pacoima","91331",1,"18,000",""
"2971",311,1,5,4,2,2,1995,130,14,2,4,"10","West Covina","91790",1,"18000",""
"2972",311,2,2,2,4,2,1995,187,14,3,2,"4","Corona","92880",1,"70000",""
"2973",311,1,4,4,4,2,1996,187,16,3,3,"2","Irvine","92617",2,"45,000",""
"2974",311,2,3,3,4,2,1996,187,19,3,3,"3","Avenal","93204",1,"50000",""
"2975",311,1,3,6,1,2,1996,187,18,2,6,"5","Pleasanton","94566",1,"100,000",""
"2976",311,1,4,5,4,1,1995,36,8,2,5,"0","Irvine","92612",1,"150000",""
"2977",311,2,4,5,4,2,1995,187,19,1,4,"7","Huntington Beach","92646",1,"?",""
"2978",311,1,4,2,4,2,1993,80,14,1,3,"4","granada hills","91344",1,"40,000",""
"2979",311,2,5,5,6,2,1995,196,13,2,4,"20","irvine","92612",1,"35000",""
"2980",311,2,3,4,4,2,1993,187,21,3,4,"5","irvine","92620",1,"70,000",""
"2981",311,1,6,4,2,2,1996,187,18,2,5,"0","Fremont","94539",1,"$200,000",""
"2982",311,2,2,6,4,2,1996,187,18,3,3,"0","Signal Hill","90755",2,"$240,000",""
"2983",311,1,4,5,5,2,1996,187,18,2,3,"0","Lawndale","90260",2,"",""
"2984",311,2,3,5,4,1,1995,187,19,2,4,"about 8","Richmond","94803",1,"80000",""
"2985",311,2,5,4,4,2,1995,187,19,1,4,"4","SAN PEDRO","90731",1,"150,000",""
"2986",311,1,4,3,4,2,1996,187,18,2,4,"8","Irvine","92606",1,"$173,000",""
"2987",311,2,5,5,4,2,1996,187,19,2,5,"4","Redondo Beach","90278",1,"130,000",""
"2988",311,1,5,1,3,2,1996,187,18,3,1,"0","Delano","93215",2,"10000",""
"2989",311,2,4,2,4,1,1996,187,18,2,3,"1","Redlands","92354",2,"50000",""
"2990",311,2,4,4,3,1,1996,187,18,4,6,"0","Irvine","92617",1,"$70,000",""
"2991",311,2,5,5,4,2,1995,187,15,3,2,"5","riverside","92509",1,"20,000",""
"2992",311,2,3,3,4,2,1995,187,18,2,5,"0","Downey","90241",1,"not sure",""
"2993",311,1,4,4,4,2,1996,36,10,2,5,"0","Irvine","92617",2,"33000",""
"2994",311,2,3,3,4,2,1996,187,18,2,5,"0","Irvine","92617",2,"$117,000",""
"2995",311,1,5,4,4,2,1996,187,18,2,5,"3","Arcadia","91006",1,"120,000",""
"2996",311,1,6,6,4,1,1993,187,21,2,4,"5","San Jose","95131",2,"50,000",""
"2997",311,2,5,4,4,2,1995,187,19,2,3,"4","El Monte","91731",2,"50000",""
"2998",311,1,4,4,4,2,1996,187,18,2,5,"1","Panorama","91402",2,"",""
"2999",311,2,4,4,NA,0,NA,0,0,0,0,"","","",NA,"",""
"3000",311,2,4,4,4,2,1993,187,21,3,4,"15","los angeles","90044",1,"$70000",""
"3001",311,1,4,7,4,2,1995,187,19,2,3,"0","Long Beach","91402",1,"26,000",""
"3002",311,2,5,5,4,2,1996,187,18,2,4,"2","Irvine","92617",1,"200,000",""
"3003",311,1,3,5,4,2,1996,36,10,2,4,"0","Castro valley","94546",2,"100000",""
"3004",311,2,5,4,2,2,1994,187,18,2,2,"6","San Francisco","94122",1,"37000",""
"3005",311,2,3,5,4,2,1995,187,19,1,4,"0","San Bernardino","92407",1,"12,000",""
"3006",311,2,3,4,4,1,1991,187,23,3,4,"4","irvine","92617",1,"20000",""
"3007",311,2,4,7,4,2,1989,136,26,6,6,"10","irvine","92612",1,"80,000",""
"3008",311,1,6,3,4,2,1996,187,18,4,6,"8","pomona","91766",1,"80,000",""
"3009",311,1,5,5,2,2,1994,36,0,2,4,"3","Irvine","92617",1,"200,000",""
"3010",311,2,4,4,NA,0,NA,0,0,0,0,"","","",NA,"",""
"3011",311,1,4,5,3,2,1996,187,15,3,3,"0","Los Angeles","90255",1,"40,000",""
"3012",311,1,3,5,4,2,1996,187,18,2,6,"4","Elk Grove","95624",1,"280,000",""
"3013",311,2,3,5,4,2,1996,187,19,1,5,"0","Irvine","92606",1,"100000",""
"3014",311,1,4,4,4,2,1995,111,15,3,2,"5","Irvine","92697",1,"$ 23,000",""
"3015",311,1,4,4,6,2,1994,187,20,3,3,"20","Irvine","92612",1,"100,000",""
"3016",311,2,4,4,4,2,1996,187,18,1,4,"0","Rocklin","95765",1,"$80,000",""
"3017",311,1,7,4,4,1,1996,136,15,2,5,"2","Irvine","92602",1,"60",""
"3018",311,2,4,3,1,2,1996,187,16,3,2,"0","Carpinteria","93013",1,"N/A",""
"3019",311,2,2,5,4,2,1996,187,0,2,5,"0","Irvine","92617",1,"$160,000",""
"3020",311,1,5,3,4,1,1995,36,11,2,5,"0","Newport Beach","92660",1,"150000",""
"3021",311,2,5,5,4,1,1996,187,19,6,4,"3","Irvine","92612",1,"50000",""
"3022",311,2,4,6,4,2,1996,187,19,4,4,"1","Rialto","92376",1,"$85,000",""
"3023",311,2,3,3,3,2,1995,187,16,2,4,"3","Irvine","92617",1,"80000",""
"3024",311,1,4,5,2,2,1994,36,4,2,3,"0","irvine","92603",1,"660 thounds",""
"3025",311,1,4,7,6,2,1996,187,18,3,3,"1","Hawthorne","90250",2,"",""
"3026",311,1,5,6,4,2,1995,187,19,3,4,"0","Irvine","92617",2,"",""
"3027",311,2,3,3,4,2,1994,187,20,3,4,"0","Riverside","92557",1,"25000",""
"3028",311,1,6,4,4,2,1996,187,18,2,4,"4","Huntington Beach","92646",1,"150000",""
"3029",311,2,4,4,3,2,1996,36,7,2,4,"2","Irvine","92617",2,"500000",""
"3030",311,1,4,5,4,1,1991,162,17,2,5,"5","Diamond Bar","91765",1,"50000",""
"3031",311,1,4,5,2,1,1995,187,16,6,4,"3","Lynwood","90262",1,"25,000",""
"3032",311,1,7,4,4,2,1996,187,18,2,4,"4","Los Angeles","90042",1,"$100,000",""
"3033",311,2,2,2,3,2,1996,187,19,2,5,"0","Irvine","92612",1,"",""
"3034",311,2,5,3,2,2,1996,187,18,1,4,"0","Irvine","92617",1,"$80,000",""
"3035",311,1,4,3,4,2,1994,187,20,1,4,">10","Irvine","92612",1,"",""
"3036",311,1,4,4,4,2,1996,187,18,2,3,"1","Long Beach","90806",2,"13400",""
"3037",311,2,3,5,4,2,1995,8,12,6,4,"8","Glendale","",1,"31,198",""
"3038",311,1,1,5,1,2,1995,187,18,4,6,"6","Norwalk","90650",1,"90,000",""
"3039",311,1,5,6,3,2,1995,187,17,2,4,"3","Temecula","92592",1,"80000",""
"3040",311,1,5,3,6,2,1996,111,15,3,2,"0","Hawthorne","90250",1,"40,000",""
"3041",311,1,4,5,5,1,1996,187,19,2,4,"4","Rowland Heights","91748",1,"$119000",""
"3042",311,1,4,5,3,2,1996,187,14,3,3,"0","irvine","92617",2,"18930",""
"3043",311,2,4,6,3,1,1993,111,21,3,3,"3","West Covina","91790",2,"180,000",""
"3044",311,1,4,5,4,1,1996,111,18,3,3,"1","Costa Mesa","92627",1,"30000",""
"3045",311,1,4,5,4,2,1995,187,19,2,6,"4","Irvine","92617",2,"250,000",""
"3046",311,2,2,3,4,1,1995,24,14,1,6,"5","Irvine","92612",1,"400000",""
"3047",311,2,3,5,4,2,1996,31,18,2,5,"0","Irvine","92617",1,"$50,000 - $60,0",""
"3048",311,1,5,5,4,2,1995,187,16,3,4,"0","92617","92617",1,"100,000",""
"3049",311,2,4,4,2,2,1995,187,14,3,1,"0","Stockton","95215",1,"48000",""
"3050",311,1,6,2,4,2,1992,36,12,2,4,"12","irvine","92612",2,"500000",""
"3051",311,2,2,4,4,2,1994,187,0,2,4,"5","Duarte","91010",2,"55000",""
"3052",311,1,4,4,4,2,1996,187,18,2,3,"3","Irvine","92617",2,"34000",""
"3053",311,2,3,6,7,2,1996,187,18,2,5,"10","Irvine","92617",1,"unknown",""
"3054",311,2,5,5,4,1,1996,187,18,2,4,"0","Los Angeles","90041",1,"70000",""
"3055",311,1,2,3,4,1,1996,36,10,2,6,"3","Irvine","92617",1,"1,000,000",""
"3056",311,2,2,5,2,2,1996,187,17,3,3,"4","Anaheim","92801",1,"50,000",""
"3057",311,2,3,4,4,1,1993,187,21,3,4,"0","Santa Ana","92704",1,"48,000",""
"3058",311,1,5,4,2,2,1994,162,12,2,4,"3","Irvine","92617",2,"50,000",""
"3059",311,1,4,4,4,2,1991,36,13,2,5,"half year","Irvine","92614",1,"500000",""
"3060",311,1,7,2,4,2,1996,187,19,3,3,"0","Oak Hills","92344",1,"$40,000.00",""
"3061",311,1,5,4,2,2,1996,187,18,2,5,"4","Irvine","92617",1,"55000",""
"3062",311,1,7,5,4,2,1993,75,21,2,4,"6","Irvine","92617",1,"400000",""
"3063",311,2,4,5,4,1,1996,187,19,3,4,"0","San Fernando","91340",1,"42,000",""
"3064",311,2,3,4,3,2,1995,162,12,2,5,"4","Irvine","92617",1,"",""
"3065",311,1,4,4,3,2,1996,187,14,3,2,"6","Huntington Beach","90006",1,"55000",""
"3066",311,1,4,4,4,2,1996,187,18,2,3,"8","Westminster","92683",1,"20,000",""
"3067",311,2,2,3,2,2,1994,162,11,2,4,"2","Fullerton, CA","90621",1,"$60,000",""
"3068",311,1,4,4,4,2,1996,187,18,3,3,"6","Bell, CA","90201",1,"$30,000",""
"3069",311,2,1,3,4,2,1995,187,12,3,1,"4","Los Angeles","90057",1,"13,000",""
"3070",311,1,4,4,4,2,NA,187,0,2,4,"","","",1,"",""
"3071",311,2,3,5,4,2,1995,187,18,2,4,"2","los angeles","90032",1,"20k",""
"3072",311,2,2,3,4,2,1993,187,21,6,6,"4","la crescenta","91214",1,"80000",""
"3073",311,2,4,4,4,1,1996,187,18,6,5,"0","Irvine","92697",1,"70000",""
"3074",311,2,7,2,2,1,19992,187,22,3,3,"10","Irvine","92612",1,"25,000",""
"3075",311,2,5,6,4,1,1996,187,19,4,3,"3","Los Angeles","90057",1,"20,000",""
"3076",311,1,7,3,4,2,1996,187,15,3,3,"1","Riverside","92509",1,"$23,000",""
"3077",311,1,3,5,4,1,1993,187,21,3,4,"0","Santa Ana","92704",1,"48000",""
"3078",311,2,6,3,4,1,1993,36,7,2,3,"7","Irvine","92606",2,"200000",""
"3079",311,1,2,5,4,1,1995,172,19,2,4,"2","Northridge","91325",1,"150000",""
"3080",311,2,3,3,2,2,1996,187,18,3,4,"0","Los Angeles","90042",1,"27,000",""
"3081",311,2,4,4,4,1,1989,187,25,2,3,"5","Cerritos","90703",2,"90000",""
"3082",311,1,7,4,4,1,1996,8,13,1,5,"1","Encino","91316",1,"N/A",""
"3083",311,2,3,4,3,2,1996,187,18,3,3,"1","Irvine","92705",1,"",""
"3084",311,2,2,4,4,2,1996,187,19,3,5,"0","Irvine","92617",2,"",""
"3085",311,1,5,5,4,1,1996,187,13,2,3,"4","Irvine","92617",1,"25,000",""
"3086",311,2,4,5,4,2,1996,187,14,3,3,"4","Norwalk","90650",1,"27,000",""
"3087",311,2,5,4,2,2,1996,187,18,1,5,"0","Irvine","92617",1,"1,400",""
"3088",311,1,4,5,2,2,1995,187,19,3,4,"2","Corona","92882",1,"41000",""
"3089",311,2,2,4,3,2,1996,187,18,4,4,"9","tustin","92705",1,"87,000",""
"3090",311,1,3,7,4,2,1996,187,18,3,3,"1","Santa Ana","92805",1,"$39,000",""
"3091",311,2,5,5,3,2,1995,78,17,2,4,"8","Irvine","92617",1,"Don't know",""
"3092",311,1,4,2,4,2,1996,187,19,3,3,"0","Los Angeles","90061",2,"",""
"3093",311,2,5,5,4,2,1996,187,18,2,5,"","Irvine","92617",NA,"",""
"3094",311,1,4,5,4,2,1995,187,19,3,5,"1","Downey","90241",2,"40,000",""
"3095",311,1,4,5,4,2,1996,187,18,2,4,"0","Tustin","92782",1,"25,000",""
"3096",311,1,2,6,2,1,1996,187,14,2,5,"3","Irvine","92617",1,"50000",""
"3097",311,1,5,6,2,2,1995,187,19,3,5,"5","Irvine","92617",2,"26,000",""
"3098",311,1,5,4,4,2,1996,187,18,3,4,"0","montebello","90640",1,"59,000",""
"3099",311,2,4,4,4,1,1996,187,18,2,4,"2","Redlands, CA","92354",2,"60000",""
"3100",311,2,4,4,6,2,1995,187,19,3,4,"1","Sylmar","91342",1,"60,000",""
"3101",311,2,1,5,3,2,1995,187,20,2,5,"4","Chatsworth","91311",1,"200000",""
"3102",311,2,7,4,4,1,1996,187,18,2,4,"1","Irvine","92617",1,"50000",""
"3103",311,2,4,4,4,2,1996,187,18,2,5,"1","Covina","91724",1,"$125,000",""
"3104",311,2,4,4,4,2,1993,86,17,2,5,"3","Irvine","949",1,"50000",""
"3105",311,1,3,4,5,2,1995,187,19,3,3,"6","San Francisco","94110",1,"45000",""
"3106",311,2,3,4,3,2,1996,187,13,3,3,"1","Santa Fe Springs","90670",1,"$70,000",""
"3107",311,2,3,3,3,2,1996,187,18,3,3,"2","Palmdale","93552",1,"$12,000 us",""
"3108",311,1,4,3,4,2,1996,187,19,2,6,"11","Alameda","94502",1,"100,000",""
"3109",311,1,4,4,4,2,1995,187,19,2,3,"1","Garden Grove","92840",1,"?",""
"3110",311,1,4,5,4,1,1995,187,18,2,6,"2","Irvine","92612",1,"50000",""
"3111",311,2,2,5,4,2,1995,187,16,2,3,"4","Irvine","92617",2,"$30,000",""
"3112",311,2,2,4,4,1,1994,36,14,2,5,"7","Fontana","92336",1,"100000",""
"3113",311,1,3,2,1,2,1996,162,15,2,4,"12","Irvine","92130",1,"200000",""
"3114",311,2,1,2,6,2,1996,36,15,2,6,"5","Irvine","",1,"",""
"3115",311,1,2,3,4,2,1996,187,18,2,3,"3","Irvine","92617",1,"34000",""
"3116",311,1,3,4,4,2,1996,136,16,2,5,"1","Cypress","90630",2,"40,000",""
"3117",311,2,5,5,2,2,1994,187,21,4,6,"3","Fontana","92336",1,"80000",""
"3118",311,1,5,3,4,2,1994,192,18,2,5,"15","Garden Grove","92841",1,"80,000",""
"3119",311,1,2,3,2,2,1996,187,15,2,3,"2","Santa Ana","92704",1,"60000",""
"3120",311,1,4,4,4,1,1996,187,18,3,5,"0","Los Angeles","90033",2,"60,000",""
"3121",311,2,4,4,4,1,1995,187,19,3,3,"0","Los Angeles","91745",2,"0",""
"3122",311,2,4,3,4,2,1994,187,16,2,3,"10","orange","92840",1,"20000",""
"3123",311,1,6,3,4,2,1996,187,19,3,3,"0","anaheim","92805",1,"40000",""
"3124",311,2,2,5,4,1,1995,187,19,2,4,"0","San Francisco","94107",2,"100,000",""
"3125",311,2,5,6,4,2,1995,187,19,3,5,"3","Downey","90241",1,"40000",""
"3126",311,1,6,6,2,1,1993,36,7,2,3,"15","Irvine","92606",1,"100000",""
"3127",311,1,4,5,4,2,1988,187,26,1,4,"20","Fountain Valleu","92708",1,"50000",""
"3128",311,2,5,5,3,2,1995,187,19,4,6,"5","Irvine","92617",1,"",""
"3129",311,2,3,5,3,2,1994,187,21,3,4,"5","irvine","92617",2,"30000",""
"3130",311,2,1,4,4,2,1995,187,19,4,4,"~10","Inglewood","90302",1,"20000",""
"3131",311,2,2,3,4,2,1996,187,19,2,4,"0","Irvine","92617",1,"Not sure",""
"3132",311,2,4,4,4,2,1996,187,18,3,3,"9","Rancho Cucamonga","91739",1,"$10,000",""
"3133",311,1,6,3,4,2,1993,187,16,2,4,"2","Irvine","92604",1,"$12,000",""
"3134",311,2,4,3,NA,2,1996,187,16,3,2,"0","Baldwin Park","91706",2,"",""
"3135",311,2,3,4,4,2,1994,187,21,2,3,"around 10","Harbor City, CA","90710",1,"$40,000",""
"3136",311,2,3,4,6,2,1995,187,15,3,3,"0","bellflower","91764",1,"40000",""
"3137",311,2,4,5,4,2,1995,187,19,5,5,"5","Riverside","92503",1,"$35,000",""
"3138",311,2,5,5,5,1,1996,187,18,1,5,"2","Temecula","92591",1,"45,000",""
"3139",311,2,4,6,3,2,1995,187,19,3,4,"0","Irvine","92616",1,"80,000",""
"3140",311,1,5,6,4,2,1995,196,16,2,6,"3","San Francisco","94116",1,"90000-100000",""
"3141",311,2,4,4,4,2,1995,187,19,1,4,"2","Santa Barbara","93111",1,"80000",""
"3142",311,2,2,5,2,2,1996,187,19,2,5,"1","Granada Hills","91344",1,"80000",""
"3143",311,1,3,3,4,1,94,36,15,2,4,"3","Aliso Viejo","92656",1,"52000",""
"3144",311,2,4,3,2,2,1996,187,14,3,2,"2","Bell Gardens","90201",1,"9,000",""
"3145",311,1,4,4,4,2,1996,187,18,3,1,"3","Irvine","92617",1,"4,000",""
"3146",311,2,3,3,2,2,1994,187,0,3,2,"0","Irvine","92617",1,"15,000",""
"3147",311,1,4,5,4,2,1996,187,14,3,2,"4","norwalk","90650",1,"50000",""
"3148",311,1,6,4,4,2,1995,136,19,2,6,"0","Irvine","92617",1,"",""
"3149",311,1,7,1,4,2,1996,187,18,2,3,"0","Irvine","92617",1,"1E+11",""
"3150",311,1,2,2,4,2,1996,187,18,3,1,"4","Los Angeles","90031",2,"1500",""
"3151",311,1,4,5,4,1,1996,187,18,2,5,"3","South Pasadena","91030",1,"$100,000",""
